iata,beach,mountain,culture,business,adventure,nightlife,food,nature,budget,luxury
AVB,0,0,0,0,1,0,0,1,1,0
BZO,0,0,0,0,1,0,0,1,1,0
BLQ,1,0,1,0,0,1,1,0,0,1
TSF,0,0,0,0,1,0,0,1,1,0
FRL,1,0,1,0,0,1,1,0,0,1
VBS,0,0,0,0,1,0,0,1,1,0
TRS,0,0,0,0,1,0,0,1,1,0
RMI,1,0,1,1,0,1,1,0,0,1
VIC,0,0,0,0,1,0,0,1,1,0
QPA,0,0,0,0,1,0,0,1,1,0
VRN,0,0,0,0,1,0,0,1,1,0
VCE,0,0,0,0,1,0,0,1,1,0
SAY,1,0,1,0,0,1,1,0,0,1
CIA,1,0,1,1,0,1,1,0,0,1
FCO,1,0,1,0,0,1,1,0,0,1
EBA,1,0,1,0,0,1,1,0,0,1
QLT,1,0,1,0,0,1,1,0,0,1
NAP,1,0,1,1,0,1,1,0,0,1
PSA,1,0,1,1,0,1,1,0,0,1
FLR,1,0,1,0,0,1,1,0,0,1
GRS,1,0,1,0,0,1,1,0,0,1
PEG,1,0,1,1,0,1,1,0,0,1
LJU,0,0,0,0,1,0,0,1,1,0
MBX,0,0,0,0,1,0,0,1,1,0
POW,0,0,0,0,1,0,0,1,1,0
UHE,0,0,0,0,1,0,0,1,1,0
KLV,0,0,1,1,0,1,1,0,0,0
OSR,0,0,0,0,1,0,0,1,1,0
PED,0,0,0,0,1,0,0,1,1,0
PRV,0,0,0,0,1,0,0,1,1,0
PRG,0,0,0,0,1,0,0,1,1,0
BRQ,0,0,0,0,1,0,0,1,1,0
VOD,0,0,0,0,1,0,0,1,1,0
TLV,1,0,1,1,0,1,1,0,0,1
BEV,1,0,1,0,0,1,1,0,0,1
ETH,0,0,0,0,1,0,0,1,1,0
EIY,1,0,1,0,0,1,1,0,0,1
HFA,1,0,1,1,0,1,1,0,0,1
RPN,1,0,1,0,0,1,1,0,0,1
MTZ,1,0,1,0,0,1,1,0,0,1
VTM,1,0,1,0,0,1,1,0,0,1
VDA,0,0,1,1,0,1,1,0,0,0
MIP,1,0,1,0,0,1,1,0,0,1
SDV,1,0,1,0,0,1,1,0,0,1
MLA,1,0,1,1,1,1,1,1,0,1
GRZ,0,1,0,0,1,0,0,1,0,1
INN,0,1,0,0,1,0,0,1,0,1
LNZ,0,1,0,0,1,0,0,1,0,1
SZG,0,1,0,0,1,0,0,1,0,1
VIE,0,1,1,1,1,1,1,1,0,1
AVR,0,0,0,0,1,0,0,1,1,0
SMA,1,0,0,0,0,0,0,0,0,0
BGC,0,0,0,0,1,0,0,1,1,0
BYJ,0,0,0,0,1,0,0,1,1,0
BGZ,0,0,1,0,0,0,0,0,0,0
CAT,0,0,0,0,1,0,0,1,1,0
FLW,0,0,0,0,1,0,0,1,1,0
FAO,0,0,0,0,1,0,0,1,1,0
GRW,1,0,0,0,0,0,0,0,0,0
HOR,0,0,0,0,1,0,0,1,1,0
TER,1,0,0,0,0,0,0,0,0,0
QLR,0,1,0,0,0,0,0,0,0,0
PDL,0,0,0,0,1,0,0,1,1,0
PIX,0,0,0,0,1,0,0,1,1,0
PRM,0,0,0,0,1,0,0,1,1,0
OPO,0,0,0,0,1,0,0,1,1,0
PXO,0,0,0,0,1,0,0,1,1,0
LIS,0,0,0,0,1,0,0,1,1,0
SJZ,1,0,0,0,0,0,0,0,0,0
VRL,0,0,0,0,1,0,0,1,1,0
VSE,0,0,0,0,1,0,0,1,1,0
OMO,1,0,1,1,0,1,1,0,0,1
SJJ,1,0,1,1,0,1,1,0,0,1
ARW,0,0,1,1,0,1,1,0,0,0
BCM,0,0,0,0,1,0,0,1,1,0
BAY,1,0,0,0,0,0,0,0,0,0
BBU,1,0,1,1,0,1,1,0,0,1
CND,1,0,1,1,0,1,1,0,0,1
CLJ,0,0,1,1,0,1,1,0,0,0
CSB,0,0,0,0,1,0,0,1,1,0
CRA,1,0,1,0,0,1,1,0,0,1
IAS,0,0,0,0,1,0,0,1,1,0
OMR,0,0,1,1,0,1,1,0,0,0
OTP,1,0,1,1,0,1,1,0,0,1
SBZ,0,0,1,1,0,1,1,0,0,0
SUJ,0,0,0,0,1,0,0,1,1,0
SCV,0,0,0,0,1,0,0,1,1,0
TCE,0,0,0,0,1,0,0,1,1,0
TGM,0,0,1,1,0,1,1,0,0,0
TSR,0,0,0,0,1,0,0,1,1,0
GVA,0,1,1,1,1,1,1,1,0,1
SIR,0,1,0,0,1,0,0,1,0,1
EML,0,1,0,0,1,0,0,1,0,1
LUG,0,1,0,0,1,0,0,1,0,1
BRN,0,1,0,0,1,0,0,1,0,1
ZHI,0,1,0,0,1,0,0,1,0,1
ZRH,0,1,0,1,1,0,0,1,0,1
ACH,0,1,0,0,1,0,0,1,0,1
SMV,0,1,0,0,1,0,0,1,0,1
ESB,1,0,1,1,0,1,1,0,0,1
ANK,1,0,1,0,0,1,1,0,0,1
ADA,1,0,1,0,0,1,1,0,0,1
UAB,1,0,1,0,0,1,1,0,0,1
AFY,1,0,1,0,0,1,1,0,0,1
AYT,1,0,1,1,0,1,1,0,0,1
GZT,1,0,1,1,0,1,1,0,0,1
KYA,1,0,1,0,0,1,1,0,0,1
MZH,1,0,1,0,0,1,1,0,0,1
VAS,1,0,1,0,0,1,1,0,0,1
MLX,1,0,1,0,0,1,1,0,0,1
ASR,1,0,1,0,0,1,1,0,0,1
TJK,1,0,1,0,0,1,1,0,0,1
DNZ,1,0,1,0,0,1,1,0,0,1
ISL,1,0,1,1,0,1,1,0,0,1
BZI,1,0,1,0,0,1,1,0,0,1
BDM,1,0,1,0,0,1,1,0,0,1
ESK,1,0,1,0,0,1,1,0,0,1
ADB,1,0,1,1,0,1,1,0,0,1
IGL,1,0,1,0,0,1,1,0,0,1
KCO,1,0,1,0,0,1,1,0,0,1
DLM,1,0,1,1,0,1,1,0,0,1
BXN,1,0,1,0,0,1,1,0,0,1
EZS,1,0,1,0,0,1,1,0,0,1
DIY,1,0,1,0,0,1,1,0,0,1
ERC,1,0,1,0,0,1,1,0,0,1
ERZ,1,0,1,1,0,1,1,0,0,1
TZX,1,0,1,1,0,1,1,0,0,1
VAN,1,0,1,0,0,1,1,0,0,1
BAL,1,0,1,0,0,1,1,0,0,1
SXZ,1,0,1,0,0,1,1,0,0,1
BZY,0,0,1,1,0,1,1,0,0,0
KIV,0,0,1,1,0,1,1,0,0,0
OHD,1,0,1,0,0,1,1,0,0,1
SKP,1,0,1,0,0,1,1,0,0,1
GIB,0,0,0,0,1,0,0,1,1,0
BEG,1,0,1,0,0,1,1,0,0,1
INI,1,0,1,0,0,1,1,0,0,1
TGD,1,1,1,0,0,1,1,0,0,1
PRN,1,0,1,1,0,1,1,0,0,1
TIV,1,1,1,0,0,1,1,0,0,1
BTS,0,0,0,0,1,0,0,1,1,0
KSC,0,0,0,0,1,0,0,1,1,0
PZY,0,0,0,0,1,0,0,1,1,0
SLD,0,0,0,0,1,0,0,1,1,0
TAT,0,0,0,0,1,0,0,1,1,0
NCA,1,0,0,0,0,0,1,1,0,0
PLS,1,0,0,0,0,0,1,1,0,0
XSC,1,0,0,0,0,0,1,1,0,0
BRX,1,1,1,1,0,1,1,1,0,0
CBJ,1,0,1,0,1,0,1,1,1,0
LRM,1,0,1,1,0,1,1,1,0,0
PUJ,1,0,1,1,0,1,1,1,0,0
POP,1,0,1,1,0,1,1,1,0,0
SDQ,1,0,1,1,0,1,1,1,0,0
STI,1,0,1,1,0,1,1,1,0,0
CBV,1,0,1,0,1,0,1,1,1,0
GUA,1,0,1,1,1,0,1,1,1,0
RER,1,0,1,0,1,0,1,1,1,0
GSJ,1,0,1,0,1,0,1,1,1,0
LCE,1,0,1,1,1,1,1,1,1,0
SAP,1,0,1,1,1,1,1,1,1,0
GJA,1,0,1,0,1,0,1,1,1,0
RTB,1,0,1,1,1,1,1,1,1,0
TEA,1,0,1,0,1,0,1,1,1,0
TGU,1,1,1,1,1,1,1,1,1,0
TJI,1,0,1,0,1,0,1,1,1,0
OCJ,1,0,1,0,0,0,1,1,0,0
KIN,1,0,1,1,1,1,1,1,1,0
MBJ,1,1,1,1,0,1,1,1,0,0
POT,1,0,0,0,0,0,1,1,0,0
KTP,1,0,1,0,1,0,1,1,1,0
ACA,1,0,1,1,1,1,1,1,1,0
NTR,0,1,1,1,0,1,1,0,1,0
AGU,1,0,1,1,0,1,1,1,1,0
HUX,1,0,1,1,1,1,1,1,1,0
CVJ,1,0,0,0,0,0,1,1,1,0
ACN,0,0,1,1,0,1,1,0,1,0
CME,1,0,1,1,0,1,1,1,1,0
NCG,0,1,0,0,0,0,0,0,1,0
CUL,0,0,1,1,0,1,1,0,1,0
CTM,1,0,1,1,0,1,1,1,1,0
CEN,0,0,1,1,0,1,1,0,1,0
CPE,1,0,1,1,0,1,1,1,1,0
CJS,0,0,1,1,0,1,1,0,1,0
CUU,0,0,1,1,0,1,1,0,1,0
CVM,0,0,1,1,0,1,1,0,1,0
CZM,1,0,1,1,0,1,1,1,1,0
DGO,0,0,1,1,0,1,1,0,1,0
TPQ,1,0,0,0,0,0,1,1,1,0
ESE,0,0,1,1,0,1,1,0,1,0
GDL,1,0,1,1,0,1,1,1,1,0
GYM,0,0,1,1,0,1,1,0,1,0
TCN,1,0,0,0,0,0,1,1,1,0
HMO,0,0,1,1,0,1,1,0,1,0
CLQ,1,0,1,0,0,0,1,1,1,0
ISJ,1,0,0,0,0,0,1,1,1,0
SLW,0,0,1,1,0,1,1,0,1,0
IZT,1,0,1,0,1,0,1,1,1,0
LZC,1,0,0,0,0,0,1,1,1,0
LMM,0,0,1,1,0,1,1,0,1,0
BJX,1,0,1,1,0,1,1,1,1,0
LAP,0,0,1,1,0,1,1,0,1,0
LTO,0,0,1,1,0,1,1,0,1,0
MAM,0,0,1,1,0,1,1,0,1,0
MID,1,0,0,0,0,0,1,1,1,0
MXL,0,0,1,1,0,1,1,0,1,0
MLM,1,0,1,1,0,1,1,1,1,0
MTT,1,0,0,0,0,0,1,1,1,0
LOV,0,0,1,1,0,1,1,0,1,0
MEX,1,0,1,1,0,1,1,1,1,0
MTY,0,1,1,1,0,1,1,0,1,0
MZT,1,0,1,1,0,1,1,1,1,0
NOG,0,0,1,1,0,1,1,0,1,0
NLD,0,0,1,1,0,1,1,0,1,0
OAX,1,0,1,1,1,1,1,1,1,0
PAZ,1,0,0,0,0,0,1,1,1,0
PBC,1,0,1,1,0,1,1,1,1,0
PPE,0,0,1,1,0,1,1,0,1,0
PDS,0,0,1,1,0,1,1,0,1,0
UPN,1,0,0,0,0,0,1,1,1,0
PVR,1,0,1,1,0,1,1,1,1,0
PXM,1,0,1,1,1,1,1,1,1,0
QRO,1,0,0,0,0,0,1,1,1,0
REX,0,0,1,1,0,1,1,0,1,0
SJD,1,0,1,1,0,1,1,1,1,0
SFH,0,0,1,1,0,1,1,0,1,0
SLP,1,0,1,1,0,1,1,1,1,0
TRC,0,0,1,1,0,1,1,0,1,0
TGZ,1,0,1,1,1,1,1,1,1,0
TIJ,0,0,1,1,0,1,1,0,1,0
TAM,1,0,1,1,0,1,1,1,1,0
TSL,1,0,0,0,0,0,1,1,1,0
TLC,1,0,1,1,0,1,1,1,1,0
TAP,1,0,1,1,1,1,1,1,1,0
CUN,1,0,1,1,0,1,1,1,1,0
VSA,1,0,1,1,1,1,1,1,1,0
VER,1,0,1,1,0,1,1,1,1,0
ZCL,1,0,1,1,0,1,1,1,1,0
ZIH,1,0,1,1,1,1,1,1,1,0
ZMM,1,0,0,0,0,0,1,1,1,0
ZLO,1,0,1,1,0,1,1,1,1,0
BEF,1,0,1,0,1,0,1,1,1,0
MGA,1,0,1,1,1,1,1,1,1,0
PUZ,1,0,1,0,1,0,1,1,1,0
BOC,1,0,1,1,1,1,1,1,1,0
CHX,1,0,1,1,1,1,1,1,1,0
DAV,1,0,1,1,1,1,1,1,1,0
BLB,1,0,1,1,1,1,1,1,1,0
PAC,1,0,1,1,1,1,1,1,1,0
SYP,1,0,1,0,1,0,1,1,1,0
PTY,1,0,1,1,1,1,1,1,1,0
BAI,1,0,1,0,1,1,1,1,1,0
OTR,1,0,1,0,1,0,1,1,1,0
JAP,1,0,1,0,1,0,1,1,1,0
GLF,1,0,1,0,1,0,1,1,1,0
GPL,1,0,1,0,1,0,1,1,1,0
LIR,1,0,1,1,1,1,1,1,1,0
LSL,1,0,1,0,1,0,1,1,1,0
LIO,1,0,1,1,1,1,1,1,1,0
NOB,1,0,1,0,1,0,1,1,1,0
SJO,1,0,1,1,1,1,1,1,1,0
PMZ,1,0,1,0,1,0,1,1,1,0
XQP,1,0,1,0,1,0,1,1,1,0
TOO,1,0,1,0,1,0,1,1,1,0
SAL,1,0,1,1,1,1,1,1,1,0
CYA,1,0,0,0,0,0,1,1,0,0
CAP,1,0,1,1,0,1,1,1,0,0
JAK,1,0,0,0,0,0,1,1,0,0
PAP,1,0,1,1,0,1,1,1,0,0
BCA,1,0,0,0,0,0,1,1,0,0
BYM,1,0,0,0,0,0,1,1,0,0
AVI,1,0,0,0,0,0,1,1,0,0
CCC,1,0,0,0,0,0,1,1,0,0
CFG,1,0,0,0,0,0,1,1,0,0
CYO,1,0,1,1,0,1,1,1,0,0
CMW,1,1,1,1,0,1,1,1,0,0
SCU,1,0,1,1,0,1,1,1,0,0
NBW,1,0,0,0,0,0,1,1,0,0
GAO,1,0,0,0,0,0,1,1,0,0
HAV,1,0,1,1,0,1,1,1,0,0
HOG,1,0,1,1,0,1,1,1,0,0
LCL,1,0,0,0,0,0,1,1,0,0
MOA,1,0,0,0,0,0,1,1,0,0
MZO,1,1,0,0,0,0,1,1,0,0
GER,1,0,0,0,0,0,1,1,0,0
UPB,1,0,0,0,0,0,1,1,0,0
QPD,1,0,0,0,0,0,1,1,0,0
SNU,1,0,0,0,0,0,1,1,0,0
SZJ,1,0,0,0,0,0,1,1,0,0
USS,1,0,0,0,0,0,1,1,0,0
VRA,1,0,1,1,0,1,1,1,0,0
VTU,1,0,0,0,0,0,1,1,0,0
CYB,1,0,1,1,0,1,1,1,0,0
GCM,1,0,1,1,0,1,1,1,0,0
MAY,1,0,0,0,1,0,0,1,0,0
ASD,1,0,0,0,1,0,0,1,0,0
MHH,1,0,1,1,1,1,1,1,0,0
SAQ,1,0,0,0,1,0,0,1,0,0
AXP,1,0,0,0,1,0,1,1,0,0
TCB,1,0,0,0,1,0,0,1,0,0
CCZ,1,0,0,0,1,0,0,1,0,0
GHC,1,0,0,0,1,0,0,1,0,0
BIM,1,0,0,0,1,0,0,1,0,0
GGT,1,0,1,1,1,1,1,1,0,0
ELH,1,0,0,0,1,0,0,1,0,0
GHB,1,0,0,0,1,0,0,1,0,0
NMC,1,0,0,0,1,0,0,1,0,0
RSD,1,0,0,0,1,0,0,1,0,0
TYM,1,0,0,0,1,0,0,1,0,0
FPO,1,0,1,1,1,1,1,1,0,0
IGA,1,0,0,0,1,0,1,1,0,0
LGI,1,0,0,0,1,0,1,1,0,0
SML,1,0,0,0,1,0,0,1,0,0
MYG,1,0,0,0,1,0,1,1,0,0
NAS,1,0,1,1,1,1,1,1,0,0
DCT,1,0,0,0,1,0,1,1,0,0
RCY,1,0,0,0,1,0,0,1,0,0
ZSA,1,0,0,0,1,0,0,1,0,0
BZE,1,0,1,1,1,1,1,1,1,0
AIT,1,0,0,0,0,0,1,1,0,0
RAR,1,0,1,1,0,1,1,1,0,0
NAN,1,0,1,1,1,1,1,1,0,0
SUV,1,0,1,1,1,1,1,1,0,0
TBU,1,0,1,1,0,1,1,1,0,0
VAV,1,0,1,1,0,1,1,1,0,0
TRW,1,0,1,1,0,1,1,1,0,0
TBF,1,0,0,0,0,0,1,1,0,0
WLS,1,0,0,0,0,0,1,1,0,0
APW,1,0,1,1,0,1,1,1,0,0
PPG,1,0,1,1,0,1,1,1,0,0
RUR,1,0,0,0,0,0,1,1,0,0
TUB,1,0,0,0,0,0,1,1,0,0
AAA,1,0,0,0,0,0,1,1,0,0
FGU,1,0,0,0,0,0,1,1,0,0
TIH,1,0,0,0,0,0,1,1,0,0
REA,1,0,0,0,0,0,1,1,0,0
FAV,1,0,0,0,0,0,1,1,0,0
XMH,1,0,0,0,0,0,1,1,0,0
GMR,1,0,0,0,0,0,1,1,0,0
KKR,1,0,0,0,0,0,1,1,0,0
MKP,1,0,0,0,0,0,1,1,0,0
PKP,1,0,0,0,0,0,1,1,0,0
TKP,1,0,0,0,0,0,1,1,0,0
AXR,1,0,0,0,0,0,1,1,0,0
MVT,1,0,0,0,0,0,1,1,0,0
TKX,1,0,0,0,0,0,1,1,0,0
NHV,1,0,0,0,0,0,1,1,0,0
BOB,1,0,0,0,0,0,1,1,0,1
RGI,1,0,0,0,0,0,1,1,0,0
HUH,1,0,0,0,0,0,1,1,0,0
MOZ,1,0,0,0,0,0,1,1,0,0
HOI,1,0,0,0,0,0,1,1,0,0
MAU,1,0,0,0,0,0,1,1,0,0
RFP,1,0,0,0,0,0,1,1,0,0
VLI,1,0,1,1,0,1,1,1,0,0
KNQ,1,0,0,0,0,0,1,1,0,0
KOC,1,0,0,0,0,0,1,1,0,0
LIF,1,0,0,0,0,0,1,1,0,0
GEA,1,0,0,0,0,0,1,1,0,0
MEE,1,0,0,0,0,0,1,1,0,0
TOU,1,0,0,0,0,0,1,1,0,0
UVE,1,0,0,0,0,0,1,1,0,0
NOU,1,0,1,1,0,1,1,1,0,0
AKL,1,0,1,1,1,1,1,1,0,0
TUO,1,0,0,0,1,0,0,1,0,0
AMZ,1,0,0,0,1,0,0,1,0,0
CHC,1,0,1,1,1,1,1,1,0,0
CHT,1,0,0,0,1,0,0,1,0,0
DUD,1,0,0,0,1,0,0,1,0,0
GIS,1,0,0,0,1,0,0,1,0,0
GTN,1,0,0,0,1,0,0,1,0,0
HKK,1,0,0,0,1,0,0,1,0,0
HLZ,1,0,1,1,1,1,1,1,0,0
KKE,1,0,0,0,1,0,0,1,0,0
KAT,1,0,0,0,1,0,0,1,0,0
ALR,1,0,0,0,1,0,0,1,0,0
MON,1,0,0,0,1,0,0,1,0,0
TEU,1,0,0,0,1,0,0,1,0,0
MRO,1,0,0,0,1,0,0,1,0,0
NPL,1,0,0,0,1,0,0,1,0,0
NSN,1,0,0,0,1,0,0,1,0,0
IVC,1,0,0,0,1,0,0,1,0,0
OHA,1,0,0,0,1,0,0,1,0,0
OAM,1,0,0,0,1,0,0,1,0,0
PMR,1,0,0,0,1,0,0,1,0,0
PPQ,1,0,0,0,1,0,0,1,0,0
ZQN,1,0,1,1,1,1,1,1,0,0
ROT,1,0,0,0,1,0,0,1,0,0
TRG,1,0,0,0,1,0,0,1,0,0
TIU,1,0,0,0,1,0,0,1,0,0
TWZ,1,0,0,0,1,0,0,1,0,0
BHE,1,0,0,0,1,0,0,1,0,0
WKA,1,0,0,0,1,0,0,1,0,0
WHK,1,0,0,0,1,0,0,1,0,0
WLG,1,0,1,1,1,1,1,1,0,0
WIR,1,0,0,0,1,0,0,1,0,0
WRE,1,0,0,0,1,0,0,1,0,0
WSZ,1,0,0,0,1,0,0,1,0,0
WAG,1,0,0,0,1,0,0,1,0,0
HEA,0,1,1,0,0,0,1,0,1,0
JAA,0,1,1,0,0,0,1,0,1,0
KBL,0,1,1,1,0,1,1,0,1,0
KDH,0,1,1,0,0,0,1,0,1,0
MMZ,0,0,0,0,1,0,0,1,1,0
MZR,0,0,0,0,1,0,0,1,1,0
OAH,0,1,1,0,0,0,1,0,1,0
UND,0,0,0,0,1,0,0,1,1,0
BAH,0,0,1,1,0,1,1,0,0,0
AHB,1,0,0,0,0,0,1,1,0,0
HOF,0,0,0,0,1,0,0,1,1,0
ABT,1,0,0,0,0,0,1,1,0,0
BHH,1,0,0,0,0,0,1,1,0,0
DMM,0,0,1,1,0,1,1,0,0,0
DHA,0,0,0,0,1,0,0,1,1,0
GIZ,1,0,0,0,0,0,1,1,0,0
ELQ,0,0,0,0,1,0,0,1,1,0
URY,1,0,1,0,0,1,1,0,0,1
HAS,0,0,0,0,1,0,0,1,1,0
QJB,0,0,0,0,1,0,0,1,1,0
JED,1,0,1,1,0,1,1,1,0,0
KMC,0,0,1,1,0,1,1,0,0,0
MED,0,0,0,0,1,0,0,1,1,0
EAM,1,0,0,0,0,0,1,1,0,0
AQI,0,0,0,0,1,0,0,1,1,0
RAH,0,0,0,0,1,0,0,1,1,0
RUH,0,0,1,1,0,1,1,0,0,0
RAE,1,0,1,0,0,1,1,0,0,1
SHW,1,0,0,0,0,0,1,1,0,0
SLF,1,0,0,0,0,0,1,1,0,0
TUU,0,0,0,0,1,0,0,1,1,0
TIF,1,0,0,0,0,0,1,1,0,0
TUI,1,0,1,0,0,1,1,0,0,1
EJH,0,0,0,0,1,0,0,1,1,0
YNB,0,0,0,0,1,0,0,1,1,0
ABD,0,0,0,0,1,0,0,1,1,0
DEF,0,0,0,0,1,0,0,1,1,0
AKW,0,0,0,0,1,0,0,1,1,0
GCH,0,0,0,0,1,0,0,1,1,0
OMI,0,0,0,0,1,0,0,1,1,0
MRX,0,0,0,0,1,0,0,1,1,0
AWZ,0,0,0,0,1,0,0,1,1,0
AEU,1,0,0,0,0,0,0,0,0,0
BUZ,0,0,0,0,1,0,0,1,1,0
KIH,1,0,1,1,0,1,1,0,0,0
BDH,0,0,0,0,1,0,0,1,1,0
KHK,1,0,0,0,0,0,0,0,0,0
SXI,1,0,0,0,0,0,0,0,0,0
LVP,1,0,0,0,0,0,0,0,0,0
KSH,0,0,0,0,1,0,0,1,1,0
SDG,0,0,0,0,1,0,0,1,1,0
IFH,0,0,0,0,1,0,0,1,1,0
KKS,0,0,0,0,1,0,0,1,1,0
IFN,0,0,1,1,0,1,1,0,0,0
RAS,0,0,0,0,1,0,0,1,1,0
AJK,0,0,0,0,1,0,0,1,1,0
THR,0,0,1,1,0,1,1,0,0,0
GZW,0,0,0,0,1,0,0,1,1,0
BND,0,0,1,1,0,1,1,0,0,0
JYR,0,0,0,0,1,0,0,1,1,0
KER,0,0,0,0,1,0,0,1,1,0
HDR,0,0,0,0,1,0,0,1,1,0
SYJ,0,0,0,0,1,0,0,1,1,0
XBJ,0,0,0,0,1,0,0,1,1,0
CKT,0,0,0,0,1,0,0,1,1,0
RUD,0,0,0,0,1,0,0,1,1,0
TCX,0,0,0,0,1,0,0,1,1,0
KLM,0,0,0,0,1,0,0,1,1,0
RZR,0,0,0,0,1,0,0,1,1,0
FAZ,0,0,0,0,1,0,0,1,1,0
JAR,0,0,0,0,1,0,0,1,1,0
LFM,0,0,0,0,1,0,0,1,1,0
SYZ,0,0,1,1,0,1,1,0,0,0
KHY,1,0,1,0,0,1,1,0,0,1
TBZ,0,0,1,1,0,1,1,0,0,0
JWN,0,0,0,0,1,0,0,1,1,0
AZD,0,0,0,0,1,0,0,1,1,0
ACZ,0,1,1,0,0,0,1,0,1,0
ZBR,0,1,1,0,0,0,1,0,1,0
ZAH,0,1,1,1,0,1,1,0,1,0
IHR,0,1,1,0,0,0,1,0,1,0
AMM,1,0,1,1,0,1,1,0,0,1
ADJ,1,0,1,1,0,1,1,0,0,1
AQJ,0,0,1,1,0,1,1,0,0,0
OMF,1,0,1,0,0,1,1,0,0,1
KWI,0,0,1,1,0,1,1,0,0,0
BEY,1,0,1,1,0,1,1,0,0,1
KYE,1,0,1,0,0,1,1,0,0,1
AUH,0,0,1,1,0,1,1,0,0,0
AZI,0,0,0,0,1,0,0,1,1,0
DHF,0,0,0,0,1,0,0,1,1,0
DXB,0,0,1,1,0,1,1,0,0,1
FJR,0,0,1,1,0,1,1,0,0,0
RKT,0,0,1,1,0,1,1,0,0,0
SHJ,0,0,1,1,0,1,1,0,0,0
KHS,0,0,0,0,1,0,0,1,1,0
MSH,1,0,0,0,0,0,1,1,0,0
MCT,0,0,1,1,0,1,1,0,0,0
SLL,1,0,0,0,0,0,1,1,0,0
TTH,1,0,0,0,0,0,1,1,0,0
BHW,0,1,1,0,0,0,1,0,1,0
LYP,0,1,1,1,0,1,1,0,1,0
GWD,0,1,1,1,0,1,1,0,1,0
GIL,0,0,0,0,1,0,0,1,1,0
JAG,0,1,1,0,0,0,1,0,1,0
KHI,0,1,1,1,0,1,1,0,1,0
LHE,0,1,1,1,0,1,1,0,1,0
XJM,0,1,1,0,0,0,1,0,1,0
MFG,0,1,1,0,0,0,1,0,1,0
MWD,0,1,1,0,0,0,1,0,1,0
MJD,0,1,1,0,0,0,1,0,1,0
MUX,0,1,1,1,0,1,1,0,1,0
WNS,0,1,1,0,0,0,1,0,1,0
PJG,0,1,1,0,0,0,1,0,1,0
PSI,0,1,1,0,0,0,1,0,1,0
PEW,0,1,1,1,0,1,1,0,1,0
UET,0,1,1,1,0,1,1,0,1,0
RYK,0,1,1,0,0,0,1,0,1,0
RAZ,0,1,1,0,0,0,1,0,1,0
SKZ,0,1,1,0,0,0,1,0,1,0
SDT,0,1,1,0,0,0,1,0,1,0
SUL,0,1,1,0,0,0,1,0,1,0
BDN,0,1,1,0,0,0,1,0,1,0
WAF,0,1,1,0,0,0,1,0,1,0
PZH,0,1,1,0,0,0,1,0,1,0
BSR,0,0,1,1,0,1,1,0,0,0
ALP,1,0,1,1,0,1,1,0,0,1
DAM,1,0,1,1,0,1,1,0,0,1
DEZ,1,0,1,0,0,1,1,0,0,1
LTK,1,0,1,1,0,1,1,0,0,1
PMS,1,0,1,0,0,1,1,0,0,1
DIA,0,0,1,1,0,1,1,0,0,0
CIS,1,0,0,0,0,0,1,1,0,0
ROP,1,0,1,1,0,1,1,1,0,0
SPN,1,0,1,1,0,1,1,1,0,0
UAM,1,0,0,0,0,0,1,1,0,0
GUM,1,0,1,1,0,1,1,1,0,0
TIQ,1,0,1,1,0,1,1,1,0,0
MAJ,1,0,1,1,0,1,1,1,0,0
KWA,1,0,0,0,0,0,1,1,0,0
CXI,1,0,1,1,0,1,1,1,0,0
MDY,1,0,0,0,0,0,0,0,0,0
TKK,1,0,1,1,0,1,1,1,0,0
PNI,1,0,1,1,0,1,1,1,0,0
ROR,1,0,1,0,1,1,1,1,1,0
KSA,1,0,1,1,0,1,1,1,0,0
YAP,1,0,1,1,1,1,1,1,1,0
KNH,1,0,1,0,1,1,1,0,1,0
TTT,1,0,1,0,1,1,1,1,1,0
GNI,1,0,1,0,1,1,1,1,1,0
KHH,1,0,1,1,1,1,1,1,1,0
CYI,1,0,1,0,1,1,1,1,1,0
KYD,1,0,1,0,1,1,1,1,1,0
RMQ,1,0,1,0,1,1,1,0,1,0
TNN,1,0,1,0,1,1,1,1,1,0
HSZ,1,0,1,0,1,1,1,0,1,0
MZG,1,0,1,0,1,1,1,0,1,0
PIF,1,0,1,0,1,1,1,1,1,0
TSA,0,0,0,0,1,0,0,1,1,0
TPE,0,0,1,1,0,1,1,0,0,0
WOT,1,0,1,0,1,1,1,1,1,0
HUN,1,0,1,0,1,1,1,0,1,0
NRT,0,0,1,1,0,1,1,0,0,0
MMJ,0,0,0,0,1,0,0,1,1,0
IBR,0,0,0,0,1,0,0,1,1,0
MUS,0,0,0,0,1,0,0,1,1,0
IWO,0,0,0,0,1,0,0,1,1,0
SHM,0,0,0,0,1,0,0,1,1,0
OBO,0,0,0,0,1,0,0,1,1,0
CTS,0,0,0,0,1,0,0,1,1,0
HKD,0,0,0,0,1,0,0,1,1,0
MMB,0,0,0,0,1,0,0,1,1,0
SHB,0,0,0,0,1,0,0,1,1,0
WKJ,0,0,0,0,1,0,0,1,1,0
IKI,0,0,0,0,1,0,0,1,1,0
UBJ,0,0,0,0,1,0,0,1,1,0
TSJ,0,0,0,0,1,0,0,1,1,0
MBE,0,0,0,0,1,0,0,1,1,0
AKJ,0,0,0,0,1,0,0,1,1,0
OIR,0,0,0,0,1,0,0,1,1,0
